longitude	latitude	speed
-122.661855	45.515352	27
-122.661853	45.515348	27
-122.661853	45.515348	27
-122.661847	45.51534	27
-122.661847	45.515103	27
-122.661847	45.514603	27
-122.661848	45.514087	27
-122.661822	45.513555	27
-122.661802	45.513012	27
-122.66179	45.512658	27
-122.66162	45.512428	27
-122.661015	45.512652	27
-122.661297	45.512885	27
-122.661822	45.512882	27
-122.662577	45.512912	27
-122.663443	45.512917	27
-122.664292	45.51292	27
-122.665118	45.512932	27
-122.66592	45.512917	27
-122.666665	45.51273	27
-122.667432	45.512502	27
-122.668163	45.512512	27
-122.668813	45.512685	27
-122.66949	45.51287	27
-122.670202	45.51306	27
-122.670907	45.51325	27
-122.671573	45.513433	27
-122.672198	45.51361	27
-122.67283	45.513785	27
-122.673515	45.51395	27
-122.674155	45.514132	27
-122.674543	45.514453	27
-122.674773	45.514853	27
-122.675165	45.51513	27
-122.675542	45.515242	27
-122.67571	45.515292	27
-122.675732	45.515297	27
-122.675963	45.515368	27
-122.676712	45.515588	27
-122.676982	45.5156	27
-122.677137	45.515427	27
-122.677228	45.515287	27
-122.677297	45.515185	27
-122.677392	45.515027	27
-122.677573	45.51472	27
-122.677705	45.5145	27
-122.677852	45.514382	27
-122.678187	45.514443	27
-122.678443	45.514522	27
-122.678625	45.514577	27
-122.678958	45.514703	27
-122.67912	45.514762	27
-122.679942	45.514957	27
-122.680285	45.515067	27
-122.680718	45.515208	27
-122.68116	45.51536	27
-122.68143	45.515447	27
-122.681502	45.515472	27
-122.681668	45.51552	27
-122.6822	45.515677	27
-122.682797	45.515838	27
-122.68334	45.51597	27
-122.683755	45.516088	27
-122.684078	45.516165	27
-122.684412	45.516248	27
-122.68545	45.51652	27
-122.686118	45.516718	27
-122.686708	45.516875	27
-122.687312	45.517027	27
-122.68793	45.517108	27
-122.688577	45.517252	27
-122.689207	45.517428	27
-122.689858	45.517597	27
-122.690542	45.517722	27
-122.691355	45.517812	27
-122.6921	45.517922	27
-122.692702	45.518015	27
-122.693115	45.517907	27
-122.693228	45.517715	27
-122.693187	45.517618	27
-122.692727	45.517467	27
-122.692213	45.517365	27
-122.691655	45.517243	27
-122.69113	45.517127	27
-122.690178	45.516895	27
-122.689637	45.51677	27
-122.689222	45.516675	27
-122.688813	45.516567	27
-122.688307	45.516425	27
-122.687947	45.516332	27
-122.687875	45.516313	27
-122.687692	45.516255	27
-122.687265	45.516145	27
-122.686937	45.516058	27
-122.68657	45.515972	27
-122.686153	45.515877	27
-122.685722	45.515773	27
-122.68527	45.515667	27
-122.684782	45.515555	27
-122.684328	45.515365	27
-122.683872	45.515257	27
-122.683488	45.515147	27
-122.68334	45.515105	27
-122.682837	45.515012	27
-122.682542	45.514932	27
-122.682412	45.514902	27
-122.682412	45.514902	27
-122.682412	45.514902	27
-122.682412	45.514902	27
-122.682358	45.51489	27
-122.682045	45.514817	27
-122.68166	45.514727	27
-122.681233	45.514608	27
-122.68085	45.5145	27
-122.680598	45.51444	27
-122.680385	45.514405	27
-122.680373	45.514402	27
-122.680102	45.51435	27
-122.679652	45.514268	27
-122.679308	45.514192	27
-122.679033	45.514182	27
-122.678845	45.514375	27
-122.678752	45.514565	27
-122.678742	45.514583	27
-122.678675	45.51473	27
-122.678565	45.514968	27
-122.678457	45.515197	27
-122.678388	45.51532	27
-122.678238	45.515358	27
-122.677973	45.51528	27
-122.677725	45.515212	27
-122.677528	45.51515	27
-122.677208	45.515067	27
-122.676863	45.514977	27
-122.676497	45.514883	27
-122.67614	45.51479	27
-122.675942	45.514737	27
-122.675132	45.514532	27
-122.674547	45.514325	27
-122.673917	45.514107	27
-122.673217	45.513872	27
-122.672487	45.513655	27
-122.67175	45.513438	27
-122.671008	45.513227	27
-122.670232	45.513018	27
-122.669432	45.512807	27
-122.668622	45.512592	27
-122.6678	45.512403	27
-122.667005	45.512288	27
-122.666238	45.512262	27
-122.665593	45.512255	27
-122.665243	45.512217	27
-122.663995	45.512292	27
-122.663217	45.512293	27
-122.66252	45.512312	27
-122.661893	45.512305	27
-122.661323	45.512297	27
-122.660905	45.512305	27
-122.660697	45.51246	27
-122.660687	45.51268	27
-122.660685	45.512777	27
-122.660685	45.512777	27
-122.660685	45.512778	27
-122.660683	45.512972	27
-122.660668	45.513248	27
-122.660662	45.513397	27
-122.660695	45.513918	27
-122.660697	45.514317	27
-122.660702	45.514742	27
-122.660703	45.514957	27
-122.660703	45.515032	27
-122.660707	45.515335	27
-122.6607	45.515672	27
-122.660675	45.516007	27
-122.66067	45.516358	27
-122.660665	45.516675	27
-122.66066	45.516833	27
-122.66067	45.51737	27
-122.66068	45.517782	27
-122.660677	45.51821	27
-122.66067	45.518637	27
-122.66066	45.518985	27
-122.660662	45.519163	27
-122.660667	45.519247	27
-122.660668	45.51934	27
-122.660665	45.519537	27
-122.660663	45.520022	27
-122.660658	45.520487	27
-122.660655	45.521008	27
-122.660657	45.521528	27
-122.660655	45.522033	27
-122.660647	45.522495	27
-122.660645	45.522742	27
-122.660667	45.523393	27
-122.660707	45.523835	27
-122.660733	45.52432	27
-122.660732	45.524847	27
-122.660707	45.525392	27
-122.660678	45.525868	27
-122.660667	45.52637	27
-122.660657	45.526907	27
-122.660643	45.527342	27
-122.66064	45.52752	27
-122.66064	45.527525	27
-122.660642	45.528187	27
-122.66064	45.528517	27
-122.660632	45.5286	27
-122.660638	45.528943	27
-122.660632	45.529387	27
-122.660623	45.529682	27
-122.66063	45.53025	27
-122.660632	45.531212	27
-122.660615	45.531647	27
-122.660607	45.532058	27
-122.660598	45.532602	27
-122.66059	45.533188	27
-122.660577	45.53378	27
-122.660565	45.534328	27
-122.660557	45.534725	27
-122.66055	45.534877	27
-122.66055	45.534877	27
-122.66055	45.535018	27
-122.66055	45.535322	27
-122.660555	45.535693	27
-122.66068	45.53609	27
-122.661042	45.536385	27
-122.661443	45.536607	27
-122.661573	45.536905	27
-122.661567	45.537347	27
-122.661563	45.537823	27
-122.66156	45.538365	27
-122.661548	45.53893	27
-122.661545	45.539457	27
-122.661528	45.539958	27
-122.661502	45.540897	27
-122.661508	45.541388	27
-122.661502	45.541808	27
-122.66149	45.542218	27
-122.667253	45.594985	27
-122.667708	45.595318	27
-122.668153	45.595642	27
-122.66859	45.595967	27
-122.66904	45.596298	27
-122.669488	45.596623	27
-122.669847	45.596913	27
-122.670027	45.59708	27
-122.6703	45.597232	27
-122.670765	45.597558	27
-122.671373	45.598008	27
-122.672055	45.598503	27
-122.672772	45.599023	27
-122.673502	45.599548	27
-122.674247	45.600088	27
-122.674998	45.600632	27
-122.675715	45.601157	27
-122.676448	45.601693	27
-122.677158	45.602213	27
-122.677732	45.602607	27
-122.67801	45.6028	27
-122.678102	45.602852	27
-122.678582	45.602808	27
-122.679157	45.602418	27
-122.679612	45.601928	27
-122.67948	45.601383	27
-122.678793	45.601055	27
-122.678022	45.600703	27
-122.677257	45.600242	27
-122.676542	45.59977	27
-122.675053	45.598795	27
-122.67433	45.598315	27
-122.673672	45.597857	27
-122.673217	45.597537	27
-122.673218	45.597237	27
-122.673598	45.596928	27
-122.67426	45.59677	27
-122.674832	45.596755	27
-122.675035	45.59675	27
-122.675572	45.596717	27
-122.676335	45.59667	27
-122.677127	45.596598	27
-122.677875	45.596355	27
-122.678433	45.595938	27
-122.678697	45.595393	27
-122.67872	45.594877	27
-122.678717	45.594577	27
-122.678695	45.594162	27
-122.678688	45.593643	27
-122.678995	45.593155	27
-122.679747	45.592908	27
-122.680557	45.592848	27
-122.681097	45.592777	27
-122.681325	45.592735	27
-122.681335	45.592733	27
-122.681335	45.592733	27
-122.681335	45.592733	27
-122.681408	45.592727	27
-122.681627	45.592892	27
-122.681822	45.593345	27
-122.682032	45.593873	27
-122.682158	45.594193	27
-122.682857	45.594845	27
-122.683205	45.595033	27
-122.68339	45.59547	27
-122.683687	45.596087	27
-122.684048	45.59684	27
-122.684023	45.597702	27
-122.683852	45.598603	27
-122.683703	45.599553	27
-122.683543	45.600573	27
-122.683303	45.601657	27
-122.682978	45.602798	27
-122.682648	45.603947	27
-122.68232	45.605078	27
-122.68192	45.606117	27
-122.681465	45.607075	27
-122.680933	45.608028	27
-122.680397	45.608927	27
-122.67988	45.60978	27
-122.679392	45.610465	27
-122.678723	45.610868	27
-122.677988	45.610972	27
-122.677415	45.61122	27
-122.677167	45.611785	27
-122.677973	45.612922	27
-122.678792	45.613203	27
-122.679425	45.613337	27
-122.679568	45.613348	27
-122.679638	45.613352	27
-122.680037	45.613218	27
-122.680268	45.612848	27
-122.68056	45.612322	27
-122.680723	45.612023	27
-122.680738	45.611997	27
-122.680738	45.611997	27
-122.680738	45.611997	27
-122.680752	45.611977	27
-122.680905	45.611672	27
-122.681003	45.611248	27
-122.681193	45.610985	27
-122.681297	45.610867	27
-122.682052	45.609945	27
-122.68239	45.609803	27
-122.682842	45.6097	27
-122.683302	45.609765	27
-122.68372	45.609935	27
-122.68415	45.610102	27
-122.684562	45.610275	27
-122.684943	45.610433	27
-122.685203	45.610535	27
-122.68559	45.610667	27
-122.685875	45.610817	27
-122.6858	45.611005	27
-122.68561	45.611247	27
-122.685385	45.611502	27
-122.685323	45.611573	27
-122.68512	45.611822	27
-122.684858	45.612147	27
-122.684728	45.612313	27
-122.68461	45.61247	27
-122.68445	45.612672	27
-122.684367	45.612745	27
-122.684072	45.612703	27
-122.683705	45.612537	27
-122.683248	45.61235	27
-122.682768	45.612152	27
-122.682448	45.61202	27
-122.68239	45.611993	27
-122.682047	45.611893	27
-122.681508	45.611942	27
-122.681107	45.611892	27
-122.681037	45.611872	27
-122.680857	45.611815	27
-122.680377	45.611668	27
-122.679822	45.611455	27
-122.679693	45.610988	27
-122.67997	45.610418	27
-122.680327	45.609727	27
-122.68076	45.60895	27
-122.681257	45.608108	27
-122.681765	45.607187	27
-122.682237	45.606168	27
-122.68264	45.60504	27
-122.683042	45.603658	27
-122.68331	45.602748	27
-122.68364	45.601617	27
-122.684003	45.600488	27
-122.68435	45.599403	27
-122.684655	45.598402	27
-122.684998	45.59756	27
-122.685248	45.596858	27
-122.685383	45.59639	27
-122.685475	45.595928	27
-122.685542	45.595682	27
-122.685502	45.595575	27
-122.685453	45.595408	27
-122.685505	45.595203	27
-122.685647	45.594895	27
-122.685962	45.594572	27
-122.686592	45.594578	27
-122.686887	45.594978	27
-122.686548	45.595253	27
-122.68588	45.595118	27
-122.685065	45.594912	27
-122.684177	45.59476	27
-122.683317	45.59464	27
-122.682673	45.594523	27
-122.682397	45.594102	27
-122.682138	45.593585	27
-122.681912	45.593155	27
-122.681803	45.592957	27
-122.681795	45.592942	27
-122.681737	45.592817	27
-122.681573	45.59262	27
-122.68114	45.592633	27
-122.680433	45.592778	27
-122.679652	45.592822	27
-122.679133	45.59298	27
-122.678712	45.593402	27
-122.678647	45.593975	27
-122.678685	45.59458	27
-122.678582	45.595633	27
-122.678198	45.59605	27
-122.67757	45.596375	27
-122.676783	45.596518	27
-122.675842	45.59656	27
-122.674955	45.596605	27
-122.674143	45.596667	27
-122.673508	45.596892	27
-122.673267	45.597043	27
-122.67321	45.597217	27
-122.673587	45.597542	27
-122.674183	45.597965	27
-122.67485	45.598435	27
-122.675542	45.598933	27
-122.676317	45.599487	27
-122.677053	45.600013	27
-122.678688	45.600995	27
-122.679388	45.601405	27
-122.67946	45.601957	27
-122.67891	45.602418	27
-122.67842	45.602695	27
-122.678282	45.602767	27
-122.677978	45.602752	27
-122.6775	45.602405	27
-122.676933	45.601957	27
-122.676242	45.601445	27
-122.675493	45.60091	27
-122.674718	45.600337	27
-122.673887	45.599735	27
-122.673058	45.599123	27
-122.672245	45.598517	27
-122.671432	45.597912	27
-122.670667	45.597345	27
-122.670093	45.59692	27
-122.669882	45.596762	27
-122.66949	45.596487	27
-122.668915	45.59607	27
-122.668212	45.595558	27
-122.667498	45.595038	27
-122.66674	45.594488	27
-122.665992	45.593942	27
-122.664448	45.59281	27
-122.66375	45.5923	27
-122.663115	45.591737	27
-122.662637	45.591052	27
-122.662402	45.590527	27
-122.662335	45.590347	27
-122.66227	45.590172	27
-122.66211	45.589723	27
-122.661882	45.589118	27
-122.66172	45.588507	27
-122.661997	45.587895	27
-122.662723	45.587492	27
-122.663592	45.587327	27
-122.664437	45.58717	27
-122.665077	45.587075	27
-122.665453	45.587347	27
-122.665093	45.58756	27
-122.664763	45.587407	27
-122.664528	45.586962	27
-122.664195	45.586363	27
-122.663803	45.585655	27
-122.663362	45.58489	27
-122.662872	45.584072	27
-122.662423	45.583297	27
-122.662003	45.582573	27
-122.661642	45.581922	27
-122.6615	45.581503	27
-122.661487	45.581397	27
-122.661485	45.58138	27
-122.661477	45.581082	27
-122.661465	45.580592	27
-122.661443	45.579988	27
-122.661448	45.579348	27
-122.661452	45.578702	27
-122.66147	45.578057	27
-122.661478	45.57744	27
-122.661478	45.576825	27
-122.661482	45.576247	27
-122.661487	45.57598	27
-122.661482	45.57547	27
-122.661478	45.574973	27
-122.66148	45.574412	27
-122.661485	45.573803	27
-122.661483	45.573207	27
-122.661493	45.572582	27
-122.661498	45.572055	27
-122.66148	45.570927	27
-122.661483	45.570363	27
-122.66151	45.569272	27
-122.66151	45.568737	27
-122.66151	45.568153	27
-122.66152	45.567543	27
-122.661527	45.567078	27
-122.66153	45.566768	27
-122.661533	45.566622	27
-122.66153	45.566443	27
-122.661532	45.566105	27
-122.661538	45.565637	27
-122.661545	45.565335	27
-122.66154	45.56448	27
-122.661545	45.564032	27
-122.661548	45.563637	27
-122.661553	45.563317	27
-122.661553	45.563052	27
-122.661555	45.562667	27
-122.661565	45.562357	27
-122.661573	45.56186	27
-122.661562	45.56152	27
-122.661563	45.561165	27
-122.661578	45.560795	27
-122.661592	45.56043	27
-122.6616	45.560097	27
-122.661605	45.559817	27
-122.66161	45.55958	27
-122.661615	45.55939	27
-122.661617	45.559322	27
-122.661617	45.559322	27
-122.661617	45.55931	27
-122.661622	45.559103	27
-122.661627	45.558877	27
-122.66163	45.558418	27
-122.661635	45.557978	27
-122.661647	45.557513	27
-122.661655	45.557013	27
-122.66166	45.55649	27
-122.661658	45.555915	27
-122.661652	45.555405	27
-122.66166	45.554903	27
-122.661665	45.554373	27
-122.661678	45.55383	27
-122.661685	45.553338	27
-122.661695	45.553128	27
-122.661695	45.552698	27
-122.661695	45.552225	27
-122.661685	45.551717	27
-122.661673	45.551192	27
-122.66168	45.550662	27
-122.661683	45.550112	27
-122.661685	45.549585	27
-122.661693	45.549082	27
-122.66171	45.548663	27
-122.66171	45.5485	27
-122.661703	45.548292	27
-122.661703	45.547842	27
-122.661705	45.547258	27
-122.661712	45.546718	27
-122.66172	45.546215	27
-122.661725	45.545707	27
-122.661735	45.54517	27
-122.661742	45.544672	27
-122.661725	45.544193	27
-122.661692	45.543665	27
-122.661705	45.543102	27
-122.661723	45.542587	27
-122.661727	45.542307	27
-122.66173	45.541897	27
-122.661737	45.541513	27
-122.661738	45.54122	27
-122.661738	45.541085	27
-122.661738	45.541053	27
-122.661745	45.54083	27
-122.661753	45.540373	27
-122.661753	45.539897	27
-122.661748	45.539403	27
-122.661748	45.538872	27
-122.661748	45.538305	27
-122.66177	45.537187	27
-122.66177	45.53668	27
-122.661757	45.53619	27
-122.661747	45.535568	27
-122.661745	45.534937	27
-122.66175	45.534375	27
-122.661757	45.533912	27
-122.661757	45.532982	27
-122.661768	45.532558	27
-122.661778	45.532363	27
-122.66175	45.531803	27
-122.661755	45.531697	27
-122.661755	45.531693	27
-122.661757	45.531545	27
-122.661757	45.53128	27
-122.661755	45.53096	27
-122.661758	45.53065	27
-122.661758	45.530395	27
-122.661782	45.530287	27
-122.661782	45.529708	27
-122.661777	45.529243	27
-122.661778	45.52876	27
-122.661803	45.528323	27
-122.661818	45.527918	27
-122.661818	45.52758	27
-122.661822	45.52743	27
-122.661802	45.526908	27
-122.661802	45.526598	27
-122.6618	45.526065	27
-122.661805	45.525473	27
-122.661818	45.524925	27
-122.661842	45.524587	27
-122.661833	45.524503	27
-122.661842	45.524323	27
-122.661845	45.524082	27
-122.661843	45.523848	27
-122.661847	45.52358	27
-122.661848	45.523445	27
-122.661848	45.522943	27
-122.661848	45.52241	27
-122.661855	45.521812	27
-122.661865	45.521047	27
-122.661872	45.520282	27
-122.661875	45.519682	27
-122.661885	45.519265	27
-122.661885	45.518403	27
-122.661898	45.517845	27
-122.661915	45.517363	27
-122.66192	45.517052	27
-122.66192	45.516728	27
-122.661885	45.516273	27
-122.661832	45.515748	27
-122.661828	45.515395	27
-122.661842	45.515097	27
-122.661847	45.51452	27
-122.66184	45.513978	27
-122.661813	45.51339	27
-122.661793	45.512835	27
-122.661707	45.512452	27
-122.661535	45.51234	27
-122.660988	45.512477	27
-122.661002	45.512715	27
-122.661353	45.51284	27
-122.661942	45.51287	27
-122.662948	45.512913	27
-122.663945	45.51293	27
-122.66498	45.512943	27
-122.665987	45.512925	27
-122.666872	45.512658	27
-122.66785	45.512482	27
-122.668447	45.5126	27
-122.669145	45.512793	27
-122.67007	45.513045	27
-122.670852	45.513258	27
-122.671657	45.513478	27
-122.672483	45.513702	27
-122.673303	45.51392	27
-122.674215	45.514198	27
-122.674605	45.51461	27
-122.674972	45.515077	27
-122.675412	45.515253	27
-122.675473	45.515272	27
-122.675473	45.515272	27
-122.675473	45.515272	27
-122.675478	45.515273	27
-122.675567	45.515298	27
-122.675825	45.515378	27
-122.676325	45.51551	27
-122.676712	45.515623	27
-122.677008	45.515648	27
-122.677172	45.515463	27
-122.6773	45.51527	27
-122.677323	45.515237	27
-122.677437	45.515065	27
-122.677653	45.514728	27
-122.677775	45.514543	27
-122.677845	45.514478	27
-122.678155	45.51451	27
-122.6784	45.514587	27
-122.678522	45.514625	27
-122.678597	45.51465	27
-122.67893	45.514775	27
-122.679138	45.514848	27
-122.679823	45.515017	27
-122.680385	45.515193	27
-122.68099	45.515362	27
-122.681642	45.51556	27
-122.682258	45.515735	27
-122.682907	45.515927	27
-122.683518	45.516077	27
-122.68393	45.516185	27
-122.684253	45.516267	27
-122.684518	45.516348	27
-122.685138	45.516475	27
-122.685543	45.516568	27
-122.68592	45.516667	27
-122.686325	45.516778	27
-122.686795	45.516887	27
-122.68714	45.51697	27
-122.68758	45.517057	27
-122.688035	45.51715	27
-122.688737	45.517328	27
-122.689597	45.517557	27
-122.691153	45.517847	27
-122.69192	45.517945	27
-122.692568	45.518045	27
-122.693063	45.51799	27
-122.693268	45.517763	27
-122.693217	45.517627	27
-122.692842	45.517503	27
-122.692337	45.517427	27
-122.691767	45.51733	27
-122.691195	45.517147	27
-122.690655	45.516998	27
-122.690122	45.516872	27
-122.689708	45.516775	27
-122.689408	45.516698	27
-122.688977	45.516573	27
-122.688428	45.516433	27
-122.688017	45.516293	27
-122.687868	45.516233	27
-122.687605	45.51615	27
-122.687207	45.516023	27
-122.686953	45.51594	27
-122.686608	45.515865	27
-122.686118	45.515745	27
-122.685687	45.515623	27
-122.685283	45.515498	27
-122.684858	45.515377	27
-122.684427	45.515252	27
-122.683972	45.515117	27
-122.683545	45.514985	27
-122.683227	45.514887	27
-122.682935	45.514803	27
-122.682667	45.514718	27
-122.682523	45.514677	27
-122.682392	45.514643	27
-122.682077	45.514553	27
-122.681728	45.514438	27
-122.681288	45.51431	27
-122.680883	45.514187	27
-122.68071	45.51413	27
-122.68071	45.51413	27
-122.68013	45.513968	27
-122.679705	45.513847	27
-122.67932	45.513773	27
-122.679012	45.513892	27
-122.678848	45.514112	27
-122.678777	45.514217	27
-122.678623	45.514448	27
-122.678447	45.514705	27
-122.678325	45.514883	27
-122.678227	45.514955	27
-122.678023	45.514908	27
-122.677742	45.514805	27
-122.677632	45.514772	27
-122.677378	45.514688	27
-122.677028	45.514567	27
-122.676667	45.514442	27
-122.676315	45.514323	27
-122.676022	45.514225	27
-122.675552	45.514088	27
-122.674953	45.513925	27
-122.674333	45.513795	27
-122.673668	45.513747	27
-122.673053	45.513608	27
-122.672488	45.513473	27
-122.671977	45.513343	27
-122.671418	45.513217	27
-122.670838	45.513075	27
-122.67024	45.512928	27
-122.669607	45.512767	27
-122.668923	45.512597	27
-122.668183	45.512408	27
-122.667402	45.512262	27
-122.666607	45.512217	27
-122.665837	45.512215	27
-122.665037	45.512215	27
-122.664223	45.512217	27
-122.66344	45.51224	27
-122.662707	45.512248	27
-122.661977	45.512247	27
-122.661308	45.512245	27
-122.660865	45.512277	27
-122.660672	45.512452	27
-122.660672	45.512658	27
-122.66067	45.512723	27
-122.66067	45.512723	27
-122.66067	45.512723	27
-122.660668	45.512895	27
-122.660653	45.513188	27
-122.660638	45.513327	27
-122.660703	45.51385	27
-122.66071	45.51431	27
-122.660713	45.514758	27
-122.660718	45.514963	27
-122.660722	45.514993	27
-122.660728	45.515262	27
-122.660723	45.515662	27
-122.660702	45.516065	27
-122.660703	45.516457	27
-122.660707	45.516733	27
-122.660708	45.516993	27
-122.66073	45.517747	27
-122.660728	45.518168	27
-122.660723	45.51862	27
-122.660718	45.519035	27
-122.660713	45.519407	27
-122.660712	45.519603	27
-122.660717	45.520175	27
-122.66071	45.520662	27
-122.660703	45.521158	27
-122.660695	45.521578	27
-122.66069	45.521897	27
-122.660688	45.522092	27
-122.660688	45.52212	27
-122.66069	45.522365	27
-122.660687	45.522665	27
-122.660687	45.522785	27
-122.66068	45.523435	27
-122.660682	45.523697	27
-122.660697	45.524048	27
-122.660702	45.524492	27
-122.660695	45.524973	27
-122.660695	45.525487	27
-122.66069	45.525962	27
-122.660685	45.526345	27
-122.660675	45.526755	27
-122.660643	45.52717	27
-122.660638	45.527538	27
-122.660632	45.527923	27
-122.660627	45.528332	27
-122.660623	45.528707	27
-122.660613	45.529117	27
-122.660608	45.529522	27
-122.660605	45.529735	27
-122.66061	45.530237	27
-122.66061	45.530603	27
-122.660618	45.531015	27
-122.660623	45.531487	27
-122.660608	45.531898	27
-122.660613	45.532308	27
-122.660613	45.532705	27
-122.660605	45.532857	27
-122.660597	45.532858	27
-122.660583	45.533027	27
-122.660585	45.533287	27
-122.660588	45.533617	27
-122.660588	45.533908	27
-122.660592	45.534148	27
-122.660595	45.534265	27
-122.660597	45.53448	27
-122.6606	45.534752	27
-122.660607	45.535058	27
-122.660603	45.535318	27
-122.66073	45.53607	27
-122.661122	45.536382	27
-122.661518	45.536633	27
-122.661593	45.536967	27
-122.661585	45.537423	27
-122.661583	45.537927	27
-122.661577	45.538453	27
-122.661573	45.538867	27
-122.661565	45.53923	27
-122.661552	45.539678	27
-122.661523	45.540047	27
-122.661515	45.540957	27
-122.661512	45.541418	27
-122.661498	45.541805	27
-122.661485	45.542002	27
-122.661482	45.542348	27
-122.661483	45.542797	27
