longitude	latitude	speed
-122.632833	45.504803	8.8
-122.668677	45.503868	10.4
-122.668175	45.504202	8.6
-122.632283	45.504798	8.6
-122.667662	45.504537	10.8
-122.667168	45.504855	10.4
-122.631763	45.504797	8
-122.666707	45.505155	9.8
-122.631248	45.504803	8
-122.666247	45.505453	9.6
-122.665792	45.505748	9.6
-122.630738	45.504807	7.8
-122.665343	45.506037	9.4
-122.630228	45.504805	7.8
-122.664927	45.506308	8.8
-122.66452	45.506525	8
-122.629715	45.504793	8
-122.664018	45.506575	7.8
-122.663643	45.506568	6
-122.629298	45.504798	6.4
-122.663553	45.506565	1.4
-122.628267	45.504793	3.2
-122.663552	45.506565	0
-122.663552	45.506565	0
-122.627697	45.50479	8.8
-122.663552	45.506565	0
-122.663428	45.506563	2.25
-122.66294	45.506555	7.4
-122.66251	45.506543	6.8
-122.662363	45.50654	2.4
-122.662298	45.506538	0.16
-122.66191	45.506535	5.8
-122.661318	45.506538	9.2
-122.660662	45.50651	10.2
-122.660022	45.506383	10.2
-122.65947	45.50618	9.6
-122.659015	45.505943	8.8
-122.658752	45.505667	7.4
-122.658777	45.505312	7.8
-122.658812	45.505028	6.4
-122.658788	45.50493	3
-122.658425	45.504842	4.8
-122.658008	45.504853	6.4
-122.657693	45.505015	5.8
-122.657632	45.505105	2.2
-122.657632	45.505105	0
-122.657632	45.505105	0
-122.657632	45.505105	0
-122.657555	45.505195	2.75
-122.657252	45.505348	7.2
-122.656773	45.505207	6.4
-122.656338	45.504957	8.6
-122.655868	45.504872	7.6
-122.655292	45.50487	8.8
-122.654738	45.504867	8.6
-122.65431	45.50486	6.6
-122.654168	45.504858	2.2
-122.654012	45.504857	2.4
-122.653625	45.50485	5.8
-122.65343	45.504842	3.2
-122.652547	45.504857	2.68
-122.651855	45.504853	10.6
-122.65114	45.504852	11.2
-122.650407	45.50485	11.2
-122.649683	45.504848	11.2
-122.627167	45.504792	8.2
-122.648972	45.504848	11
-122.626653	45.50479	8
-122.626172	45.504787	7.4
-122.625702	45.50479	7.4
-122.625207	45.504788	7.6
-122.624692	45.50479	8
-122.624175	45.504788	8
-122.623658	45.504777	8
-122.62312	45.504772	8.2
-122.622688	45.504768	6.6
-122.622165	45.504772	8.2
-122.621568	45.504777	9.2
-122.62099	45.504787	9
-122.620395	45.504785	9.2
-122.61978	45.504787	9.4
-122.619225	45.50488	9
-122.618795	45.505143	9
-122.618247	45.505255	9
-122.61701	45.505267	9.5
-122.616342	45.505265	10.4
-122.61568	45.505275	10.2
-122.615017	45.505278	10.4
-122.614345	45.505287	10.4
-122.613702	45.505293	9.8
-122.613115	45.505297	9
-122.612618	45.505302	7.8
-122.612053	45.505302	8.8
-122.611438	45.505292	9.4
-122.61087	45.505303	8.8
-122.61033	45.505303	8.4
-122.60997	45.505312	5.6
-122.609585	45.505315	6
-122.609038	45.50531	8.4
-122.608368	45.505308	10.6
-122.607622	45.505318	11.4
-122.606847	45.505327	12
-122.606075	45.505335	12
-122.605338	45.505337	11.4
-122.604615	45.505337	11.2
-122.603863	45.505343	11.6
-122.603123	45.505342	11.4
-122.602415	45.505338	11
-122.601717	45.505342	10.8
-122.60098	45.505347	11.4
-122.600213	45.505348	12
-122.599418	45.505345	12.2
-122.598603	45.505348	12.6
-122.597778	45.505347	12.8
-122.596952	45.505348	12.8
-122.596127	45.505352	12.8
-122.595298	45.505355	12.8
-122.594505	45.50536	12.2
-122.593765	45.50536	11.4
-122.593045	45.505368	11.2
-122.592273	45.505373	12
-122.591493	45.50537	4.655
-122.590688	45.50537	12.6
-122.58987	45.50537	12.6
-122.58907	45.505368	12.4
-122.588263	45.505368	15.75
-122.587415	45.505368	13
-122.586612	45.50537	12.4
-122.58583	45.505373	10.167
-122.58508	45.505377	14.5
-122.58429	45.505378	12.2
-122.583473	45.505383	10.5
-122.58265	45.505377	16
-122.581842	45.505315	12.6
-122.581088	45.505198	11.8
-122.58037	45.505072	11.4
-122.579658	45.504957	11.4
-122.579018	45.50485	10
-122.578533	45.504737	7.8
-122.578258	45.504682	4.2
-122.577377	45.50462	0.215
-122.638217	45.504815	9.6
-122.623565	45.504788	1.343
-122.62395	45.504793	5.8
-122.624295	45.504797	5.4
-122.624658	45.504797	5.6
-122.625062	45.5048	6.2
-122.625435	45.5048	5.8
-122.638705	45.504815	7.2
-122.625793	45.504803	5.4
-122.62608	45.504803	4.4
-122.63908	45.504825	5.8
-122.626152	45.504805	1
-122.62633	45.504805	2.8
-122.639287	45.50483	3
-122.62681	45.504803	7.4
-122.627133	45.504802	5
-122.6393	45.504832	0.25
-122.627508	45.504802	6
-122.6393	45.504832	0
-122.628148	45.504802	9.8
-122.628742	45.504802	9.2
-122.6393	45.504832	0
-122.629403	45.5048	10.2
-122.629917	45.504795	7.8
-122.63942	45.504833	2.5
-122.630067	45.504797	2
-122.639768	45.504837	5.4
-122.630632	45.504798	2.25
-122.630992	45.504798	5.6
-122.639877	45.504842	1.4
-122.631392	45.504798	6.2
-122.631917	45.504802	8.2
-122.640497	45.504822	2
-122.632472	45.504805	8.6
-122.641003	45.504822	7.8
-122.632997	45.504803	8.2
-122.633533	45.504802	8.2
-122.6416	45.50482	9.4
-122.634015	45.504805	7.4
-122.634413	45.504808	6
-122.64226	45.504823	10.2
-122.634805	45.504807	6.2
-122.642887	45.504827	9.6
-122.635337	45.504807	8.2
-122.635868	45.50481	8.2
-122.643388	45.504833	7.6
-122.636355	45.504808	7.6
-122.636953	45.50481	9.2
-122.643877	45.504835	7.6
-122.637598	45.504812	10
-122.644368	45.504837	4.38
-122.644858	45.50484	7.6
-122.645332	45.504848	7.2
-122.64576	45.504858	6.4
-122.6717	45.502628	5.2
-122.672422	45.502522	2.4
-122.645975	45.504863	3
-122.67284	45.502682	7.4
-122.673047	45.503033	8.8
-122.646765	45.504852	1.8
-122.673253	45.50352	11.6
-122.647158	45.504847	3.875
-122.673485	45.50402	11.4
-122.673745	45.504488	11.2
-122.647742	45.504848	9.4
-122.674015	45.504942	10.6
-122.674325	45.50536	8.4
-122.64849	45.504852	11.4
-122.67474	45.505768	13.2
-122.649217	45.504852	11.2
-122.675033	45.50622	10.8
-122.675255	45.506703	11.2
-122.649912	45.50485	10.8
-122.675418	45.507192	9
-122.675633	45.507613	9.8
-122.650598	45.504848	10.6
-122.67606	45.5079	9.2
-122.651278	45.50485	10.4
-122.676633	45.508012	9
-122.6771	45.508008	7.4
-122.651877	45.504852	9.2
-122.677278	45.508002	3.75
-122.677322	45.508	0.133
-122.677658	45.508012	5.2
-122.678163	45.508017	7.8
-122.678438	45.508008	4.4
-122.678477	45.50801	0.12
-122.678813	45.507993	5.2
-122.679377	45.507963	8.6
-122.679687	45.507957	5
-122.680793	45.50792	2.833
-122.681305	45.50793	8
-122.681602	45.507965	4.6
-122.681688	45.507982	1.4
-122.681918	45.508067	3.8
-122.681992	45.508347	5.8
-122.681878	45.508792	9.6
-122.681708	45.509155	8.2
-122.681563	45.509458	7
-122.681455	45.50964	4.4
-122.681387	45.509822	4
-122.681448	45.509917	2
-122.681645	45.509987	3
-122.681915	45.510045	4.4
-122.682017	45.510073	1.8
-122.682447	45.510173	1.133
-122.682892	45.510287	7.4
-122.68311	45.510345	3.6
-122.683215	45.510377	0.45
-122.683312	45.510528	3.8
-122.683197	45.510773	5.4
-122.683118	45.510915	3.4
-122.683098	45.51095	0.267
-122.68299	45.51116	5
-122.682848	45.511425	6.2
-122.682778	45.51156	3
-122.68274	45.511628	1.6
-122.682608	45.511868	5.6
-122.682487	45.512095	5.4
-122.682413	45.512233	3.2
-122.682313	45.51242	4.4
-122.682183	45.512662	5.6
-122.682078	45.512858	4.6
-122.681963	45.513062	4.8
-122.681825	45.513322	6.2
-122.681698	45.513552	5.4
-122.681513	45.513797	6
-122.681362	45.514058	6.2
-122.68128	45.514195	3.2
-122.681103	45.514627	2.5
-122.68094	45.514933	7.2
-122.68077	45.515247	7.4
-122.680598	45.515565	7.4
-122.680457	45.515835	6.4
-122.680318	45.516108	6.4
-122.68017	45.516388	6.6
-122.680018	45.516663	6.4
-122.679903	45.516873	5
-122.652433	45.504853	8.6
-122.67973	45.517112	5.8
-122.679557	45.517385	6.607
-122.679485	45.517513	3
-122.679172	45.518112	1
-122.65294	45.504853	7.8
-122.679077	45.518298	4.4
-122.678982	45.518507	4.8
-122.653445	45.50486	7.8
-122.678863	45.518728	5.2
-122.678735	45.518968	5.6
-122.653997	45.504872	8.6
-122.678612	45.519202	5.6
-122.654567	45.504868	8.8
-122.678467	45.51946	6
-122.678317	45.519733	6.4
-122.655008	45.50487	6.6
-122.678143	45.520037	7.4
-122.677973	45.520317	6.6
-122.655175	45.504873	2
-122.677767	45.520598	7
-122.65581	45.504867	1.444
-122.677642	45.5208	4.6
-122.677402	45.521337	0.84
-122.656197	45.504925	6.2
-122.677258	45.521588	6
-122.677122	45.521848	6
-122.656627	45.50518	9
-122.67703	45.522002	3.6
-122.657103	45.505467	9.8
-122.676998	45.522058	1.4
-122.676883	45.522268	5
-122.657535	45.505698	10.5
-122.676698	45.522558	7
-122.658133	45.506033	9.667
-122.676538	45.522888	7.6
-122.676525	45.523213	7
-122.658622	45.50631	10
-122.67653	45.523487	6
-122.676525	45.523587	2
-122.659197	45.506625	11.4
-122.676523	45.523588	0
-122.659813	45.506967	12
-122.676523	45.523588	0
-122.676523	45.523738	3.6
-122.660395	45.507288	11.4
-122.661	45.50761	11.8
-122.676528	45.524043	6.8
-122.676532	45.524232	4
-122.661573	45.50792	11.2
-122.676542	45.524315	0.6
-122.676555	45.524555	5.4
-122.662173	45.50824	11.6
-122.676565	45.524825	5.8
-122.662632	45.508593	10.4
-122.676575	45.525008	4
-122.67657	45.525275	6
-122.662775	45.509027	9.6
-122.676568	45.525535	5.6
-122.676567	45.526163	0.933
-122.662772	45.509448	9.4
-122.676575	45.526467	6.6
-122.66277	45.509807	7.8
-122.676612	45.526748	6.4
-122.676653	45.527447	7.7
-122.662768	45.510015	4.2
-122.676653	45.527808	7.8
-122.676308	45.527958	4.2
-122.662755	45.51007	1.2
-122.675915	45.52799	7
-122.662552	45.510137	3.8
-122.675577	45.527972	5.2
-122.675495	45.527817	3.4
-122.662185	45.510117	5.6
-122.662068	45.510108	1.4
-122.662068	45.510108	0
-122.662067	45.510107	0
-122.67551	45.527663	3.8
-122.662067	45.510107	0
-122.67553	45.527507	0
-122.662067	45.510107	0
-122.675533	45.52744	2
-122.675542	45.527188	5.6
-122.662067	45.510107	0
-122.675548	45.52693	5.6
-122.661965	45.510088	1.8
-122.675555	45.526793	2.8
-122.675553	45.526752	0.8
-122.661872	45.509927	4
-122.675538	45.526507	6
-122.675565	45.526087	9.2
-122.661882	45.509568	9
-122.675553	45.525667	9.4
-122.661812	45.509053	11.8
-122.675535	45.52526	8.8
-122.675538	45.524725	5.4
-122.661513	45.508483	13.6
-122.675485	45.524283	1.2
-122.675472	45.523977	6.2
-122.661128	45.507837	15.6
-122.67547	45.523903	1.2
-122.661033	45.507095	16.4
-122.67547	45.523903	0
-122.67547	45.523903	0
-122.661005	45.506298	17.6
-122.675463	45.523768	3.8
-122.660987	45.505442	18.8
-122.675442	45.523445	7
-122.675425	45.523265	3.4
-122.660963	45.50458	18.8
-122.67542	45.523193	0.167
-122.675413	45.52287	7.6
-122.660957	45.503817	16.4
-122.675577	45.522453	9.6
-122.660977	45.50328	11
-122.675775	45.52202	9.8
-122.675987	45.521593	10
-122.661062	45.50304	6.5
-122.676223	45.521157	10.2
-122.676463	45.520745	9.6
-122.6614	45.502988	5.4
-122.676667	45.520412	7.8
-122.66142	45.503345	7.167
-122.676737	45.52026	2.6
-122.676928	45.519768	0.922
-122.661222	45.503792	10.6
-122.677012	45.519603	4
-122.677172	45.519308	7.4
-122.661212	45.50427	10.4
-122.677322	45.519012	6.6
-122.66122	45.504598	6.6
-122.677452	45.51878	5.4
-122.677625	45.518518	6.4
-122.661215	45.504702	1.8
-122.677772	45.518255	6
-122.677927	45.518043	5.4
-122.661115	45.504798	3
-122.67809	45.517735	7.2
-122.660662	45.504835	7.6
-122.678277	45.517428	7.6
-122.678488	45.517102	7.6
-122.678572	45.516945	3
-122.678737	45.516563	3.4
-122.678947	45.516177	4.939
-122.679127	45.515863	7.4
-122.679313	45.515515	8.4
-122.679537	45.515127	9.2
-122.679693	45.514842	6.6
-122.679955	45.514493	8.8
-122.680065	45.514292	3.6
-122.68029	45.513768	3.2
-122.6804	45.513553	5.2
-122.680558	45.513243	7.4
-122.680688	45.512988	4.6
-122.680728	45.512898	0.35
-122.680847	45.512657	4.8
-122.681005	45.512363	7
-122.681072	45.512243	3
-122.681073	45.512242	0
-122.681145	45.512125	2.6
-122.681243	45.51194	4.4
-122.681375	45.511678	6
-122.681542	45.511355	7.6
-122.681737	45.510972	9
-122.68202	45.510575	9.8
-122.682205	45.510288	7
-122.682557	45.509627	3.8
-122.682798	45.509162	11
-122.683003	45.508693	10.8
-122.683033	45.508302	8.6
-122.68301	45.508037	5.8
-122.682712	45.507937	5.4
-122.682288	45.507942	6.6
-122.682002	45.50793	1.1
-122.681495	45.507828	8
-122.680818	45.507792	10.4
-122.68026	45.50777	8.6
-122.679585	45.507825	2.08
-122.679223	45.507845	5.6
-122.679077	45.507853	2.2
-122.679058	45.507858	0.067
-122.678897	45.507872	2.4
-122.678552	45.507905	5.2
-122.67807	45.507907	7.6
-122.677777	45.50791	4.4
-122.677657	45.507915	1.8
-122.677465	45.507942	3
-122.677245	45.50795	3.2
-122.660065	45.504832	9
-122.676772	45.50795	7.4
-122.676222	45.507882	8.6
-122.67577	45.50764	8.8
-122.675533	45.507258	9.2
-122.659542	45.504827	7.8
-122.675417	45.506828	9.6
-122.675243	45.506388	10
-122.659053	45.504815	7.4
-122.675	45.505935	10.8
-122.674627	45.505517	10.8
-122.658772	45.50489	5.5
-122.67423	45.505115	10.6
-122.658687	45.50518	5.5
-122.673953	45.504702	10.2
-122.673703	45.504297	9.6
-122.658703	45.505428	5.2
-122.673488	45.503877	9.8
-122.673292	45.503485	9.2
-122.658713	45.505607	4
-122.673113	45.503127	8.2
-122.658858	45.505867	6.4
-122.67295	45.502782	8
-122.672702	45.502515	7
-122.659355	45.506132	10.4
-122.672558	45.50244	2.6
-122.672553	45.502438	0
-122.660032	45.50637	12
-122.672352	45.5024	3.2
-122.660727	45.506493	10.8
-122.671955	45.502488	6.4
-122.671482	45.50265	8.4
-122.661387	45.506513	10.2
-122.671028	45.502792	7.6
-122.661967	45.506513	8.8
-122.670597	45.50292	7.2
-122.670033	45.503047	9.2
-122.662522	45.506527	8.6
-122.669562	45.503265	8.6
-122.669105	45.503567	9.8
-122.662963	45.506542	6.2
-122.668677	45.50385	9
-122.663173	45.506553	2.8
-122.668285	45.50411	8.4
-122.667903	45.50436	8
-122.663398	45.506558	0.525
-122.667515	45.504612	8.2
-122.66713	45.504858	8.2
-122.663968	45.506572	9
-122.666745	45.505103	8
-122.664517	45.506535	8.4
-122.666375	45.505342	7.6
-122.664935	45.50633	8
-122.665395	45.506025	4.449
-122.665983	45.505595	8.4
-122.665872	45.505705	10.2
-122.665603	45.50584	8
-122.66523	45.506083	7.8
-122.666335	45.505398	10
-122.664873	45.506317	7.4
-122.664505	45.506507	7.2
-122.6668	45.505097	9.6
-122.66401	45.506557	7.6
-122.667262	45.504802	9.8
-122.663503	45.506553	7.8
-122.663017	45.506543	7.6
-122.667717	45.504507	9.6
-122.662652	45.506535	5.6
-122.66817	45.504212	9.4
-122.6625	45.506533	0.44
-122.662192	45.506528	5
-122.668575	45.503948	8.4
-122.661732	45.506525	5.201
-122.66115	45.506523	9
-122.668998	45.503675	9
-122.660555	45.506478	9.2
-122.669402	45.503413	8.4
-122.659998	45.506365	9
-122.659482	45.506178	9
-122.669878	45.503187	9.2
-122.659077	45.505963	9.75
-122.670438	45.502998	9.4
-122.658798	45.505793	5.6
-122.658728	45.50555	5.4
-122.67093	45.502852	8
-122.658755	45.505253	6.6
-122.658773	45.505088	3.4
-122.671365	45.502723	7.2
-122.658785	45.504978	2.4
-122.61557	45.505267	11.2
-122.658762	45.50491	1.333
-122.658565	45.50483	4.25
-122.65841	45.504832	2.2
-122.658297	45.504832	0.086
-122.657927	45.504852	5.6
-122.657615	45.505067	6.6
-122.657405	45.505285	5
-122.61486	45.505277	11
-122.657042	45.505315	7
-122.65661	45.505107	8
-122.614198	45.505282	10.2
-122.656215	45.504898	7.6
-122.655828	45.504845	6.2
-122.613592	45.505287	9.4
-122.655457	45.504835	5.4
-122.613042	45.505288	8.4
-122.655402	45.504835	0.8
-122.655243	45.504832	2.6
-122.612425	45.505298	9.6
-122.654897	45.50482	5.6
-122.654373	45.50482	8
-122.611878	45.505285	8.2
-122.653827	45.504823	8.4
-122.611647	45.50529	2.8
-122.653365	45.504828	7
-122.65286	45.504835	7.8
-122.611538	45.50529	0.2
-122.652202	45.504832	10.4
-122.65152	45.504832	10.4
-122.611423	45.505288	1.6
-122.650835	45.504827	10.6
-122.611303	45.505287	2.4
-122.650217	45.504828	9.4
-122.649693	45.50483	8
-122.610887	45.505293	6.6
-122.649263	45.504827	6.6
-122.648812	45.504825	7
-122.610392	45.505302	8
-122.648277	45.50483	8.4
-122.609883	45.505312	7.4
-122.6477	45.504825	8.8
-122.647198	45.504823	7.6
-122.609673	45.505315	2.6
-122.64669	45.504827	8
-122.646287	45.504822	6
-122.608878	45.505318	1.32
-122.646007	45.504817	4.2
-122.608303	45.505322	9.2
-122.645582	45.504818	6.8
-122.644935	45.504822	10.2
-122.607573	45.505332	11.4
-122.644263	45.504822	10.4
-122.606832	45.50534	11.6
-122.643555	45.50482	11
-122.64281	45.504817	11.4
-122.606107	45.505343	11
-122.64209	45.504815	11.2
-122.64146	45.504812	9.6
-122.60546	45.505347	10
-122.640947	45.504813	7.8
-122.6406	45.504813	5
-122.640545	45.504813	0.6
-122.640545	45.504813	0
-122.640395	45.50481	2.6
-122.640118	45.50481	4.4
-122.639707	45.50481	6.4
-122.639352	45.504815	5.6
-122.639045	45.50481	4.6
-122.638765	45.504807	4.4
-122.638177	45.504808	9.6
-122.637468	45.504805	10.8
-122.636802	45.504808	10.2
-122.636317	45.504808	7.4
-122.635807	45.504808	7.8
-122.635447	45.504808	5.4
-122.635182	45.504808	4.2
-122.634813	45.504803	5.8
-122.63433	45.504803	7.6
-122.633845	45.504803	7.4
-122.633547	45.504802	4.4
-122.63306	45.504805	8
-122.632507	45.504803	8.4
-122.631915	45.504805	9.2
-122.631492	45.504812	6.2
-122.631177	45.504813	5
-122.630827	45.504818	5.2
-122.630577	45.504813	3.8
-122.630522	45.50481	0.6
-122.630522	45.50481	0
-122.630497	45.504812	0.667
-122.630298	45.504813	3.4
-122.629972	45.504807	5.2
-122.629577	45.504805	6
-122.62916	45.504808	6.6
-122.604838	45.505355	9.6
-122.628762	45.504805	6
-122.628005	45.504803	5.9
-122.6277	45.504802	4.8
-122.604215	45.505362	9.6
-122.627117	45.504803	9.4
-122.626445	45.504802	5.32
-122.603588	45.505373	9.6
-122.625868	45.504802	8.8
-122.625268	45.504797	9.6
-122.602993	45.505357	9
-122.624577	45.504795	10.6
-122.602437	45.505357	8.6
-122.623935	45.504792	9.8
-122.623503	45.504777	6.2
-122.601935	45.505358	7.8
-122.623152	45.504773	5.6
-122.62268	45.50477	7.4
-122.601425	45.505365	8
-122.622225	45.504768	7
-122.60079	45.505368	10
-122.621767	45.504777	7.2
-122.621325	45.504787	6.8
-122.60009	45.505365	11
-122.62081	45.504787	8.2
-122.62023	45.504783	9
-122.599328	45.505368	11.8
-122.619618	45.504787	9.4
-122.59855	45.50537	12
-122.619085	45.504963	9
-122.61867	45.505203	8.6
-122.597775	45.505373	12
-122.618185	45.505252	7.6
-122.61765	45.505262	8.4
-122.597018	45.505375	11.6
-122.617002	45.505257	10.2
-122.59623	45.505377	12.2
-122.61629	45.505258	11
-122.59544	45.505382	12.2
-122.594675	45.505382	11.8
-122.540353	45.504052	9.8
-122.593982	45.505388	10.6
-122.539613	45.504047	11.4
-122.538965	45.504038	10
-122.59327	45.505392	11.2
-122.538572	45.504033	5.8
-122.53835	45.50403	3.4
-122.592553	45.505393	11
-122.53809	45.504028	4
-122.591782	45.505398	12.2
-122.537975	45.504025	1.8
-122.537975	45.504025	0
-122.59096	45.5054	12.6
-122.537975	45.504025	0
-122.537842	45.504032	2.2
-122.590152	45.505407	12.6
-122.537467	45.504037	5.8
-122.589367	45.505403	12
-122.537238	45.504037	3.2
-122.536063	45.504025	2.325
-122.588582	45.505407	12.2
-122.535413	45.504028	10
-122.534768	45.504032	10
-122.5878	45.505408	12.2
-122.534077	45.504032	10.8
-122.587015	45.50541	12.2
-122.533297	45.504028	12
-122.532537	45.504023	11.6
-122.586225	45.505413	12.2
-122.531797	45.504018	11.6
-122.531037	45.504013	11.6
-122.585447	45.505418	12
-122.530272	45.504008	11.8
-122.5847	45.505418	11.4
-122.529595	45.504002	10.4
-122.52899	45.504013	9.4
-122.583963	45.505418	11.6
-122.528462	45.504013	8.2
-122.527885	45.504012	9
-122.583202	45.505422	11.8
-122.527153	45.504005	11.4
-122.582403	45.50541	12.4
-122.526325	45.504017	12.8
-122.525447	45.504005	13.6
-122.581648	45.505335	11.8
-122.524632	45.50401	12.6
-122.52391	45.504033	11
-122.580835	45.505193	13.2
-122.523418	45.504028	7.4
-122.579978	45.505045	13.6
-122.52324	45.504028	2.4
-122.522952	45.504032	1.2
-122.579192	45.504917	12.2
-122.52234	45.50404	9.8
-122.521613	45.504042	11.2
-122.578612	45.504795	8.8
-122.578272	45.504723	4.8
-122.520895	45.504042	11
-122.520132	45.504038	11.8
-122.519353	45.504043	12.2
-122.57721	45.50463	0.79
-122.518567	45.504057	5.232
-122.517812	45.50406	11.4
-122.576552	45.504587	10.2
-122.517135	45.504058	10.4
-122.575823	45.504573	11.2
-122.516627	45.504067	7.6
-122.516233	45.504072	1.24
-122.575062	45.504567	11.8
-122.515697	45.504077	8.6
-122.515048	45.504088	10
-122.574345	45.50455	11.2
-122.514482	45.504097	8.6
-122.573953	45.504538	6.2
-122.514007	45.504103	7.2
-122.513418	45.504112	9.4
-122.57309	45.504513	2.64
-122.51265	45.504123	12
-122.511898	45.504133	11.4
-122.572312	45.504498	12
-122.511367	45.50414	8
-122.571582	45.504503	11.4
-122.51109	45.504142	4
-122.510578	45.504155	1.171
-122.570795	45.504495	12.2
-122.510065	45.50416	8
-122.509487	45.504162	9
-122.569953	45.504468	5.269
-122.508857	45.50417	9.8
-122.569092	45.50444	13.4
-122.508203	45.50418	10.2
-122.507497	45.504187	11
-122.56824	45.504422	13.2
-122.506752	45.504208	11.6
-122.505927	45.504238	12.8
-122.567643	45.504415	9.4
-122.505052	45.504263	13.6
-122.567262	45.504412	5.8
-122.50424	45.504287	12.4
-122.503417	45.504312	12.8
-122.566965	45.504407	4.8
-122.50257	45.504338	13.2
-122.501825	45.504358	11.2
-122.566638	45.504408	0.714
-122.501383	45.504368	6.4
-122.566318	45.504405	5
-122.500955	45.50438	0.583
-122.500358	45.504395	11.75
-122.566177	45.504402	2.2
-122.499727	45.504415	9.8
-122.499108	45.504438	7.833
-122.566163	45.504402	0.029
-122.498488	45.504467	12
-122.56589	45.504388	4.2
-122.497947	45.504468	8.2
-122.497512	45.504465	6.6
-122.565297	45.504363	9.2
-122.497177	45.504475	5
-122.564553	45.504345	11.4
-122.496408	45.504505	2.067
-122.495682	45.504503	11.6
-122.56386	45.504333	10.8
-122.494853	45.504508	12.8
-122.49402	45.504512	13
-122.493175	45.504515	13
-122.492327	45.504515	13.2
-122.491482	45.504512	13
-122.490582	45.504523	14
-122.489673	45.504532	13.8
-122.488877	45.504535	12.4
-122.488057	45.50454	12.6
-122.487288	45.504543	11.8
-122.486532	45.504545	11.8
-122.48583	45.504545	10.6
-122.48518	45.504543	10.2
-122.484572	45.504535	9.2
-122.48401	45.504533	8.8
-122.483302	45.504532	11.2
-122.482462	45.50453	13.2
-122.481588	45.504527	13.4
-122.480722	45.504523	13.4
-122.479802	45.504523	14.4
-122.478847	45.504517	14.8
-122.477922	45.504515	14.2
-122.47712	45.504512	12
-122.4765	45.50451	9.4
-122.475957	45.504508	8.4
-122.475345	45.504503	9.6
-122.474667	45.5045	10.6
-122.47394	45.504493	11.4
-122.473158	45.504485	12
-122.472332	45.50448	13
-122.47146	45.504472	13.4
-122.470575	45.504463	13.8
-122.46969	45.504457	13.6
-122.468798	45.50445	13.8
-122.467923	45.50444	13.6
-122.466945	45.504432	15.4
-122.465967	45.504423	15
-122.465093	45.504418	13.4
-122.464227	45.504412	13.4
-122.463417	45.504407	12.4
-122.462687	45.5044	11.2
-122.460975	45.504387	13.4
-122.46012	45.504382	13.2
-122.459297	45.504383	12.6
-122.563582	45.504327	4.4
-122.458487	45.504392	12.6
-122.457655	45.50439	13
-122.563565	45.504327	0.04
-122.4568	45.50439	13.4
-122.455893	45.504388	14
-122.563333	45.504325	3.6
-122.455062	45.504388	12.8
-122.454237	45.504387	12.8
-122.562802	45.504325	8.2
-122.453325	45.504393	14.4
-122.562198	45.50432	9.4
-122.452347	45.504407	5.456
-122.451295	45.504415	16.4
-122.561483	45.50431	11
-122.450278	45.504425	15.4
-122.560657	45.504295	12.8
-122.449408	45.504435	13.2
-122.448575	45.504443	13.2
-122.559893	45.504278	12
-122.447618	45.504457	14.8
-122.446677	45.504465	14.4
-122.559405	45.50427	7.4
-122.445807	45.504475	13.4
-122.559228	45.504267	2.8
-122.44504	45.504477	11.6
-122.44436	45.504465	10.4
-122.558065	45.504248	3
-122.443725	45.504453	9.8
-122.44308	45.504447	10
-122.55736	45.504242	11
-122.44244	45.504443	9.8
-122.556647	45.504235	11
-122.441828	45.504443	9.6
-122.441103	45.50444	11.6
-122.55594	45.504228	11
-122.440315	45.504438	12.2
-122.555188	45.504218	11.6
-122.439517	45.504435	12.4
-122.438708	45.504433	12.6
-122.554413	45.50421	12
-122.437902	45.50443	12.4
-122.437107	45.50443	12.2
-122.553538	45.504202	11.333
-122.436323	45.50443	12
-122.55297	45.504205	11
-122.43564	45.504425	10.2
-122.435237	45.504413	5.4
-122.55216	45.504198	10.333
-122.435117	45.50441	1.6
-122.435115	45.50441	0
-122.551418	45.504193	9.5
-122.434117	45.50442	0.696
-122.550718	45.504177	9.167
-122.433375	45.504418	11.2
-122.432745	45.504417	9.6
-122.55015	45.504158	11
-122.432133	45.504417	9.2
-122.431657	45.504415	6.8
-122.549163	45.504158	12.833
-122.431483	45.504417	2
-122.548302	45.504143	13.2
-122.431348	45.504415	0.25
-122.430918	45.504412	6.6
-122.547538	45.504138	11.8
-122.430333	45.504443	9
-122.42984	45.504525	8
-122.547068	45.504132	7.2
-122.429638	45.5045	3.2
-122.546935	45.50413	2
-122.429583	45.504263	5.2
-122.429607	45.503825	9.4
-122.546715	45.504128	3.4
-122.429592	45.503512	6.8
-122.429273	45.503327	6.4
-122.546173	45.504122	8.6
-122.428742	45.50318	9
-122.545453	45.504113	11.2
-122.42832	45.503065	7.2
-122.428108	45.502997	3.8
-122.544757	45.504105	10.6
-122.428062	45.502973	0.8
-122.427677	45.502907	6
-122.544038	45.504098	11.2
-122.427132	45.502905	8.6
-122.543562	45.504093	7.2
-122.426958	45.502898	2.8
-122.426395	45.502927	1.433
-122.543405	45.504092	2.2
-122.426015	45.502947	6
-122.42536	45.502957	10
-122.542252	45.50408	3.64
-122.424767	45.502967	9.2
-122.5416	45.504075	10
-122.424183	45.502978	9.2
-122.423548	45.502987	9.8
-122.540977	45.504063	9.6
-122.422898	45.502997	10
-122.436537	45.504572	2.4
-122.422318	45.503003	9
-122.42183	45.503002	7.6
-122.421437	45.502998	6
-122.421262	45.502998	2.8
-122.421112	45.503002	2.2
